sample_index,true_cfr_power,rms_scale,absolute_prediction_mse,existing_nmse_db,total_uncertainty,normalized_absolute_prediction_mse,normalized_nmse_db,normalized_total_uncertainty,aleatoric,epistemic,normalized_aleatoric,normalized_epistemic,regime
199,0.6107237339019775,0.7814881801605225,0.1143302470445633,-13.297090530395508,0.02201850712299347,0.187204509973526,-13.297090530395508,0.0360531359910965,0.019557343795895576,0.0024611628614366055,0.03202322497963905,0.004029911942780018,OOD-Near 120 ns
0,0.854108452796936,0.9241798520088196,4.723893165588379,1.399835228919983,0.027909578755497932,5.530789375305176,1.399835467338562,0.032676856964826584,0.024537986144423485,0.0033715933095663786,0.028729356825351715,0.003947500139474869,OOD-Far 1 ms
1,0.883726954460144,0.9400675296783447,4.879098415374756,1.3909722566604614,0.02907516621053219,5.521048069000244,1.3909727334976196,0.032900620251894,0.025570981204509735,0.0035041847731918097,0.0289353858679533,0.003965234849601984,OOD-Far 1 ms
2,0.8615801334381104,0.9282134175300598,4.919983386993408,1.5289186239242554,0.02591930516064167,5.710418701171875,1.5289182662963867,0.03008345142006874,0.022855130955576897,0.003064174437895417,0.02652699314057827,0.003556458977982402,OOD-Far 1 ms
3,0.9928460121154785,0.9964165687561035,5.830591678619385,1.6148133277893066,0.02933337166905403,5.8726043701171875,1.6148136854171753,0.029544733464717865,0.025837358087301254,0.0034960133489221334,0.02602352946996689,0.0035212039947509766,OOD-Far 1 ms
4,0.672260046005249,0.8199146389961243,4.047908306121826,1.7866069078445435,0.027331877499818802,6.021342754364014,1.7866064310073853,0.04065670445561409,0.02403339557349682,0.0032984816934913397,0.035750146955251694,0.004906556103378534,OOD-Far 1 ms
5,0.9224796891212463,0.9604580402374268,5.043792724609375,1.3383615016937256,0.03192468360066414,5.46764612197876,1.3383612632751465,0.03460746631026268,0.028006907552480698,0.003917777445167303,0.03036046028137207,0.004247006494551897,OOD-Far 1 ms
6,0.9638437032699585,0.9817554354667664,5.19974422454834,1.2849663496017456,0.030139800161123276,5.394799709320068,1.2849658727645874,0.03127042204141617,0.026449501514434814,0.0036902979481965303,0.027441691607236862,0.0038287306670099497,OOD-Far 1 ms
7,1.287431001663208,1.1346501111984253,7.16670036315918,1.4398486614227295,0.04435306414961815,5.5666680335998535,1.4398486614227295,0.03445082902908325,0.03830550238490105,0.006047561764717102,0.029753440991044044,0.004697387106716633,OOD-Far 1 ms
8,0.7202445268630981,0.8486722111701965,4.354750633239746,1.7965095043182373,0.02745366469025612,6.046210765838623,1.796509027481079,0.038117144256830215,0.024197319522500038,0.0032563447020947933,0.0335959792137146,0.004521165508776903,OOD-Far 1 ms
9,1.0197219848632812,1.009812831878662,6.231330394744873,1.8852386474609375,0.038600854575634,6.110812664031982,1.8852386474609375,0.03785429149866104,0.03364304080605507,0.004957813303917646,0.03299236670136452,0.004861926659941673,OOD-Far 1 ms
10,0.9397398829460144,0.9694018363952637,5.347666263580322,1.5170973539352417,0.027979211881756783,5.690581321716309,1.5170973539352417,0.02977335825562477,0.024652278050780296,0.003326934529468417,0.026233086362481117,0.00354027166031301,OOD-Far 1 ms
11,0.9392355680465698,0.9691416621208191,5.639948844909668,1.750685691833496,0.029497593641281128,6.004829406738281,1.7506862878799438,0.03140595927834511,0.025929300114512444,0.003568293061107397,0.027606813237071037,0.0037991460412740707,OOD-Far 1 ms
12,1.1442158222198486,1.0696802139282227,6.555109977722168,1.5484648942947388,0.03672165796160698,5.72891092300415,1.5484644174575806,0.03209329769015312,0.032029394060373306,0.00469226436689496,0.02799244038760662,0.004100855905562639,OOD-Far 1 ms
13,1.1013894081115723,1.0494710206985474,6.228400707244873,1.554548978805542,0.04092787206172943,5.655039310455322,1.554548978805542,0.03716021776199341,0.03551577776670456,0.005412092432379723,0.032246340066194534,0.004913877230137587,OOD-Far 1 ms
14,1.31880521774292,1.1483924388885498,7.5444817543029785,1.5626417398452759,0.04189370572566986,5.720694065093994,1.5626411437988281,0.03176640719175339,0.03637562692165375,0.005518077872693539,0.027582257986068726,0.004184149205684662,OOD-Far 1 ms
15,1.2652137279510498,1.1248172521591187,6.99330472946167,1.387229561805725,0.03655305504798889,5.527369976043701,1.3872292041778564,0.028890814632177353,0.03185337409377098,0.004699681419879198,0.0251762792468071,0.003714535618200898,OOD-Far 1 ms
16,1.0505598783493042,1.0249682664871216,6.589301586151123,1.929548740386963,0.030568724498152733,6.272180557250977,1.929548740386963,0.029097557067871094,0.026899995282292366,0.0036687299143522978,0.02560538984835148,0.003492166521027684,OOD-Far 1 ms
17,0.8456156253814697,0.9195736050605774,4.678224086761475,1.376325011253357,0.026856297627091408,5.5323286056518555,1.3763246536254883,0.031759463250637054,0.023717066273093224,0.0031392318196594715,0.028047099709510803,0.0037123626098036766,OOD-Far 1 ms
18,0.9194530248641968,0.958881139755249,5.554569721221924,1.7739545106887817,0.027869736775755882,6.041167736053467,1.7739547491073608,0.030311211943626404,0.02458629198372364,0.003283444093540311,0.02674012817442417,0.003571084002032876,OOD-Far 1 ms
19,0.9421910643577576,0.9706652760505676,5.401139259338379,1.5579341650009155,0.03065638057887554,5.732530117034912,1.5579336881637573,0.03253732994198799,0.02691752463579178,0.003738856641575694,0.028569072484970093,0.0039682574570178986,OOD-Far 1 ms
20,1.1424535512924194,1.0688562393188477,6.366201877593994,1.4189828634262085,0.03427325561642647,5.572393894195557,1.4189826250076294,0.029999693855643272,0.029975920915603638,0.0042973351664841175,0.026238197460770607,0.003761496627703309,OOD-Far 1 ms
21,1.198791742324829,1.094893455505371,7.3047404289245605,1.8323755264282227,0.039569467306137085,6.093419551849365,1.8323755264282227,0.03300779312849045,0.034546565264463425,0.005022903438657522,0.02881782129406929,0.004189971834421158,OOD-Far 1 ms
22,0.9142797589302063,0.9561797976493835,5.168532848358154,1.4829974174499512,0.028709059581160545,5.653119087219238,1.482997179031372,0.031400736421346664,0.025227343663573265,0.0034817152190953493,0.02759258635342121,0.003808150766417384,OOD-Far 1 ms
23,1.1070537567138672,1.052166223526001,6.3011698722839355,1.5414916276931763,0.03744509816169739,5.691836357116699,1.5414907932281494,0.03382410109043121,0.03258923813700676,0.004855858162045479,0.02943781018257141,0.00438628951087594,OOD-Far 1 ms
24,1.3019740581512451,1.1410408020019531,7.85671854019165,1.778200387954712,0.035697177052497864,6.034465312957764,1.7781999111175537,0.027417732402682304,0.031147198751568794,0.004549978766590357,0.023923056200146675,0.0034946769010275602,OOD-Far 1 ms
25,1.2953100204467773,1.1381168365478516,7.464471340179443,1.5770775079727173,0.039003562182188034,5.762691020965576,1.5770775079727173,0.030111370608210564,0.03380656987428665,0.005196991376578808,0.02609921060502529,0.0040121604688465595,OOD-Far 1 ms
26,1.357460618019104,1.165101170539856,7.664658069610596,1.4948713779449463,0.037351518869400024,5.646320819854736,1.4948713779449463,0.027515728026628494,0.03256805241107941,0.004783465526998043,0.023991893976926804,0.003523833816871047,OOD-Far 1 ms
27,1.0469510555267334,1.0232062339782715,5.944762706756592,1.483182668685913,0.03161044418811798,5.67816686630249,1.4831829071044922,0.03019285760819912,0.027705946937203407,0.0039044967852532864,0.02646346017718315,0.003729397663846612,OOD-Far 1 ms
28,1.0486195087432861,1.0240212678909302,5.637260913848877,1.2531554698944092,0.03190157935023308,5.375886917114258,1.2531554698944092,0.030422452837228775,0.02794618159532547,0.003955396357923746,0.026650449261069298,0.0037720033433288336,OOD-Far 1 ms
29,0.953231930732727,0.9763359427452087,5.609962463378906,1.7149962186813354,0.034559283405542374,5.885201930999756,1.7149958610534668,0.03625485301017761,0.030077381059527397,0.004481901414692402,0.031553056091070175,0.004701795522123575,OOD-Far 1 ms
30,1.036813735961914,1.0182404518127441,5.8218255043029785,1.4977660179138184,0.03800713270902634,5.615112781524658,1.4977656602859497,0.036657627671957016,0.03292792662978172,0.005079205613583326,0.03175876662135124,0.004898860119283199,OOD-Far 1 ms
31,0.8192204236984253,0.9051079750061035,5.052011966705322,1.859462857246399,0.02564334310591221,6.166852951049805,1.859462857246399,0.03130212798714638,0.022728916257619858,0.00291442614980042,0.027744567021727562,0.0035575604997575283,OOD-Far 1 ms
32,1.2384065389633179,1.1128371953964233,7.254477024078369,1.6526459455490112,0.03838653117418289,5.857911586761475,1.6526455879211426,0.030996713787317276,0.03336961194872856,0.005016919691115618,0.026945604011416435,0.004051108844578266,OOD-Far 1 ms
33,1.318739891052246,1.1483639478683472,7.734598159790039,1.6483186483383179,0.03792553395032883,5.865143775939941,1.6483181715011597,0.02875892072916031,0.03283700719475746,0.005088528152555227,0.024900291115045547,0.003858629148453474,OOD-Far 1 ms
34,0.8764864802360535,0.9362085461616516,5.026278018951416,1.5519386529922485,0.030149634927511215,5.7345757484436035,1.5519386529922485,0.034398291260004044,0.026440922170877457,0.003708713687956333,0.030166948214173317,0.004231341648846865,OOD-Far 1 ms
35,0.9097287654876709,0.9537970423698425,5.202402591705322,1.556056022644043,0.02956046164035797,5.718629837036133,1.5560555458068848,0.0324937105178833,0.025960760191082954,0.0035997023805975914,0.028536813333630562,0.003956896252930164,OOD-Far 1 ms
36,0.8702819347381592,0.9328890442848206,5.1671671867370605,1.718955159187317,0.02907101996243,5.937348365783691,1.718955159187317,0.033404141664505005,0.02552870474755764,0.0035423156805336475,0.02933383360505104,0.004070308059453964,OOD-Far 1 ms
37,0.9967737197875977,0.9983855485916138,5.927380561828613,1.727747917175293,0.0331462100148201,5.946565628051758,1.727747917175293,0.033253494650125504,0.02898026444017887,0.004165946040302515,0.029074065387248993,0.004179430194199085,OOD-Far 1 ms
38,1.2856268882751465,1.133854866027832,7.051724910736084,1.3774707317352295,0.04238008335232735,5.485047817230225,1.3774704933166504,0.03296452760696411,0.03680342808365822,0.005576656199991703,0.028626834973692894,0.004337694030255079,OOD-Far 1 ms
39,1.0080660581588745,1.0040249824523926,5.706530570983887,1.5133662223815918,0.03218315169215202,5.6608686447143555,1.5133657455444336,0.031925637274980545,0.028183531016111374,0.0039996192790567875,0.027958020567893982,0.003967616241425276,OOD-Far 1 ms
40,0.7267882823944092,0.8525187969207764,4.502286911010742,1.9031344652175903,0.02757398970425129,6.194770336151123,1.9031343460083008,0.03793950751423836,0.024355661123991013,0.0032183281145989895,0.03351135551929474,0.004428150597959757,OOD-Far 1 ms
41,1.0137892961502075,1.006870985031128,5.428708076477051,1.2675107717514038,0.032707829028367996,5.354868412017822,1.2675107717514038,0.03226294741034508,0.02860090136528015,0.004106929060071707,0.02821187861263752,0.004051067866384983,OOD-Far 1 ms
42,0.8804429769515991,0.938319206237793,5.0264434814453125,1.534040093421936,0.03120122104883194,5.708994388580322,1.534040927886963,0.03543809428811073,0.02734926901757717,0.0038519510999321938,0.031063077971339226,0.004375014919787645,OOD-Far 1 ms
43,0.9924807548522949,0.9962332844734192,5.642627239227295,1.5111560821533203,0.03288373723626137,5.68537712097168,1.511156439781189,0.033132873475551605,0.028758469969034195,0.0041252681985497475,0.028976351022720337,0.004156521987169981,OOD-Far 1 ms
44,1.162091851234436,1.0780036449432373,6.656790256500244,1.6036878824234009,0.03995682671666145,5.7282819747924805,1.6036874055862427,0.034383535385131836,0.03488911688327789,0.0050677089020609856,0.03002268448472023,0.0043608504347503185,OOD-Far 1 ms
45,0.918746829032898,0.9585128426551819,4.919949054718018,1.2440881729125977,0.02987733483314514,5.355064392089844,1.2440881729125977,0.032519660890102386,0.02625907212495804,0.003618262242525816,0.028581401333212852,0.003938258159905672,OOD-Far 1 ms
46,0.9678894877433777,0.9838137626647949,5.166876792907715,1.2527023553848267,0.0335463285446167,5.338292121887207,1.2527023553848267,0.0346592515707016,0.02929626777768135,0.004250060301274061,0.030268194153904915,0.0043910592794418335,OOD-Far 1 ms
47,0.7482956647872925,0.8650408387184143,4.300910472869873,1.5837138891220093,0.027945924550294876,5.747608661651611,1.5837138891220093,0.03734609857201576,0.024583600461483,0.0033623233903199434,0.032852791249752045,0.00449330871924758,OOD-Far 1 ms
48,0.9309405088424683,0.9648525714874268,5.13831090927124,1.3791512250900269,0.031487975269556046,5.51948356628418,1.3791512250900269,0.033823832869529724,0.027601735666394234,0.0038862398359924555,0.02964930050075054,0.0041745309717953205,OOD-Far 1 ms
49,0.8318631649017334,0.912065327167511,4.607636451721191,1.4186763763427734,0.030795659869909286,5.538935661315918,1.4186763763427734,0.03702010214328766,0.02704644203186035,0.003749217139557004,0.0325130894780159,0.004507011733949184,OOD-Far 1 ms
50,1.0851631164550781,1.0417115688323975,6.054396629333496,1.4445924758911133,0.03549940884113312,5.579251289367676,1.4445924758911133,0.03271343186497688,0.030889330431818962,0.00461007934063673,0.02846514992415905,0.00424828240647912,OOD-Far 1 ms
51,1.2639317512512207,1.1242471933364868,7.536654472351074,1.7116389274597168,0.03930685296654701,5.962865352630615,1.7116385698318481,0.031098872423171997,0.03420526534318924,0.005101586226373911,0.027062589302659035,0.004036283120512962,OOD-Far 1 ms
52,1.434131383895874,1.19755220413208,8.301703453063965,1.618419885635376,0.04470847547054291,5.788663864135742,1.6184203624725342,0.03117460384964943,0.038608964532613754,0.006099511403590441,0.026921497657895088,0.0042531052604317665,OOD-Far 1 ms
53,1.4079084396362305,1.1865531206130981,7.66320276260376,1.3399004936218262,0.044191453605890274,5.442969799041748,1.3398997783660889,0.031388018280267715,0.03828485682606697,0.005906597711145878,0.027192717418074608,0.004195299465209246,OOD-Far 1 ms
54,0.8838426470756531,0.9401290416717529,5.124466896057129,1.6436982154846191,0.03196572884917259,5.797940254211426,1.643697738647461,0.03616676479578018,0.028068697080016136,0.003897033166140318,0.031757570803165436,0.004409193526953459,OOD-Far 1 ms
55,1.1303504705429077,1.06317937374115,6.274937629699707,1.4224375486373901,0.03698990121483803,5.551321029663086,1.4224379062652588,0.032724276185035706,0.03223636746406555,0.004753532819449902,0.028518913313746452,0.004205361939966679,OOD-Far 1 ms
56,0.9711880087852478,0.9854887127876282,5.502935886383057,1.497520089149475,0.03076564520597458,5.6661906242370605,1.4975202083587646,0.03167835995554924,0.02701805718243122,0.003747588489204645,0.027819594368338585,0.003858767217025161,OOD-Far 1 ms
57,1.2428268194198608,1.114821434020996,7.330644607543945,1.703391671180725,0.037354856729507446,5.8983635902404785,1.7033913135528564,0.030056366696953773,0.032697197049856186,0.004657660145312548,0.026308732107281685,0.0037476341240108013,OOD-Far 1 ms
58,0.9529767036437988,0.9762052297592163,5.379319667816162,1.4780962467193604,0.029818890616297722,5.644754886627197,1.4780962467193604,0.031290262937545776,0.026098567992448807,0.0037203223910182714,0.027386365458369255,0.0039038965478539467,OOD-Far 1 ms
59,0.6799432635307312,0.8245867490768433,4.483738422393799,2.2027273178100586,0.024360880255699158,6.594282627105713,2.2027273178100586,0.035827815532684326,0.021589037030935287,0.002771843457594514,0.03175123408436775,0.0040765805169939995,OOD-Far 1 ms
60,0.9106019735336304,0.954254686832428,5.0796942710876465,1.4721226692199707,0.032913029193878174,5.578391075134277,1.4721226692199707,0.036144256591796875,0.028761593624949455,0.004151436500251293,0.03158525377511978,0.004559002351015806,OOD-Far 1 ms
61,1.0407212972640991,1.0201574563980103,6.191644191741943,1.7383044958114624,0.037759192287921906,5.949378490447998,1.7383044958114624,0.036281753331422806,0.03284711390733719,0.0049120779149234295,0.031561873853206635,0.004719878546893597,OOD-Far 1 ms
62,1.2141865491867065,1.1019012928009033,6.769601821899414,1.450417160987854,0.041348621249198914,5.575422286987305,1.450416922569275,0.03405458480119705,0.03584691509604454,0.0055017052218317986,0.029523400589823723,0.004531186074018478,OOD-Far 1 ms
63,1.195923924446106,1.093583106994629,6.747395038604736,1.4951376914978027,0.037654995918273926,5.641993045806885,1.4951374530792236,0.031486112624406815,0.0327424556016922,0.004912538453936577,0.027378376573324203,0.0041077351197600365,OOD-Far 1 ms
64,0.5883432626724243,0.7670353651046753,3.3727564811706543,1.5532070398330688,0.024463802576065063,5.732633590698242,1.553206443786621,0.04158083349466324,0.021661467850208282,0.002802334725856781,0.03681773692369461,0.004763094708323479,OOD-Far 1 ms
65,1.1649624109268188,1.0793342590332031,6.744165420532227,1.5997530221939087,0.03443530201911926,5.789170265197754,1.5997530221939087,0.02955915406346321,0.030117923393845558,0.004317379090934992,0.025853129103779793,0.0037060242611914873,OOD-Far 1 ms
66,0.8045569658279419,0.8969709873199463,4.774972438812256,1.7016327381134033,0.027727078646421432,5.934909343719482,1.7016327381134033,0.034462541341781616,0.024451779201626778,0.003275298746302724,0.03039160743355751,0.004070934373885393,OOD-Far 1 ms
67,0.8010222911834717,0.8949984908103943,4.542046070098877,1.5500415563583374,0.028544491156935692,5.670310974121094,1.5500411987304688,0.035635076463222504,0.02512860670685768,0.003415884682908654,0.03137066960334778,0.004264406394213438,OOD-Far 1 ms
68,0.8198415637016296,0.9054509997367859,4.6321024894714355,1.4878642559051514,0.028517844155430794,5.649996757507324,1.4878640174865723,0.03478458151221275,0.0250861756503582,0.0034316692035645247,0.03059880994260311,0.004185771103948355,OOD-Far 1 ms
69,1.0399270057678223,1.0197681188583374,5.4221062660217285,1.1062036752700806,0.03011355549097061,5.213930130004883,1.1062040328979492,0.028957372531294823,0.02647818997502327,0.0036353652831166983,0.025461584329605103,0.003495788900181651,OOD-Far 1 ms
70,1.0260725021362305,1.0129523277282715,5.875175952911377,1.552333116531372,0.034512072801589966,5.725888252258301,1.552333116531372,0.03363512083888054,0.03012973442673683,0.0043823374435305595,0.02936413697898388,0.004270982462912798,OOD-Far 1 ms
71,1.1061713695526123,1.0517468452453613,6.266702651977539,1.4808778762817383,0.03139200434088707,5.665217876434326,1.4808775186538696,0.02837897092103958,0.027474766597151756,0.003917239140719175,0.024837711825966835,0.0035412588622421026,OOD-Far 1 ms
72,1.084371566772461,1.0413316488265991,6.244720458984375,1.5571932792663574,0.03253933787345886,5.758837699890137,1.5571932792663574,0.030007554218173027,0.028513571247458458,0.004025767091661692,0.026295019313693047,0.003712534671649337,OOD-Far 1 ms
73,1.0260807275772095,1.0129563808441162,5.582259178161621,1.3155972957611084,0.031459957361221313,5.440370559692383,1.3155972957611084,0.030660312622785568,0.02759557031095028,0.003864385187625885,0.02689415216445923,0.003766160923987627,OOD-Far 1 ms
74,1.1502556800842285,1.0724997520446777,6.5828857421875,1.5516326427459717,0.03695927560329437,5.722975730895996,1.5516326427459717,0.03213135898113251,0.03224041312932968,0.004718863870948553,0.028028910979628563,0.004102448001503944,OOD-Far 1 ms
75,0.9696696996688843,0.9847180843353271,5.23725700378418,1.258378505706787,0.029897566884756088,5.4010725021362305,1.258378505706787,0.03083273395895958,0.02622395008802414,0.00367361749522388,0.027044208720326424,0.003788524540141225,OOD-Far 1 ms
76,1.7118945121765137,1.3083938360214233,9.880928993225098,1.5986238718032837,0.05743031203746796,5.771925926208496,1.598623514175415,0.03354781121015549,0.04914408177137375,0.008286232128739357,0.02870742417871952,0.0048403870314359665,OOD-Far 1 ms
77,1.064772605895996,1.0318782329559326,6.019978046417236,1.5034246444702148,0.03398079797625542,5.653768062591553,1.5034241676330566,0.03191366419196129,0.02979600429534912,0.004184792283922434,0.027983443811535835,0.003930221777409315,OOD-Far 1 ms
78,1.1430556774139404,1.0691378116607666,6.245022773742676,1.3559855222702026,0.03892909735441208,5.463445663452148,1.3559855222702026,0.03405704349279404,0.03383646905422211,0.005092630162835121,0.029601767659187317,0.004455277230590582,OOD-Far 1 ms
79,0.9134340286254883,0.9557374119758606,5.16124963760376,1.4986008405685425,0.029943199828267097,5.650381088256836,1.4986008405685425,0.03278091177344322,0.026266412809491158,0.0036767872516065836,0.02875567600131035,0.0040252357721328735,OOD-Far 1 ms
80,1.0588552951812744,1.0290069580078125,6.269808769226074,1.7153269052505493,0.03410084545612335,5.921308517456055,1.7153269052505493,0.03220538794994354,0.029796747490763664,0.004304096568375826,0.02814052812755108,0.0040648579597473145,OOD-Far 1 ms
81,1.3109450340270996,1.1449650526046753,7.711446762084961,1.6767083406448364,0.039357345551252365,5.882357120513916,1.6767083406448364,0.030022116377949715,0.03429676964879036,0.005060576368123293,0.026161866262555122,0.0038602505810558796,OOD-Far 1 ms
82,1.1856167316436768,1.088860273361206,7.169750690460205,1.7882503271102905,0.03870125859975815,6.047274589538574,1.7882503271102905,0.03264230117201805,0.03374176844954491,0.004959489218890667,0.028459254652261734,0.00418304605409503,OOD-Far 1 ms
83,0.9628046751022339,0.9812260866165161,5.562043190002441,1.6123110055923462,0.03362368792295456,5.776917457580566,1.6123110055923462,0.03492264822125435,0.029495207592844963,0.004128481727093458,0.030634675174951553,0.004287974443286657,OOD-Far 1 ms
84,0.8472028970718384,0.9204362630844116,4.746184825897217,1.4704276323318481,0.03121570684015751,5.602181911468506,1.4704276323318481,0.0368456095457077,0.027411213144659996,0.003804492997005582,0.03235495835542679,0.004490651655942202,OOD-Far 1 ms
85,1.0199394226074219,1.0099204778671265,6.044044017791748,1.6839656829833984,0.03111172467470169,5.925885200500488,1.6839648485183716,0.03050350397825241,0.0273551307618618,0.003756594378501177,0.02682034857571125,0.003683154471218586,OOD-Far 1 ms
86,0.979877233505249,0.9898874759674072,6.090883255004883,1.920839548110962,0.03219138830900192,6.215965747833252,1.920839548110962,0.03285247087478638,0.028246304020285606,0.003945082891732454,0.02882637083530426,0.004026099108159542,OOD-Far 1 ms
87,0.7877655029296875,0.887561559677124,4.747711181640625,1.7924045324325562,0.028555510565638542,6.0268073081970215,1.7924044132232666,0.036248743534088135,0.025182414799928665,0.0033730962313711643,0.03196689113974571,0.004281853325664997,OOD-Far 1 ms
88,1.079250693321228,1.038869857788086,6.555036544799805,1.8209455013275146,0.03491067886352539,6.073692798614502,1.8209457397460938,0.032347146421670914,0.030452696606516838,0.004457983188331127,0.028216518461704254,0.0041306279599666595,OOD-Far 1 ms
89,0.9051342010498047,0.9513854384422302,5.104318618774414,1.4672374725341797,0.028033064678311348,5.639294624328613,1.4672374725341797,0.030971167609095573,0.02469152957201004,0.0033415346406400204,0.027279412373900414,0.003691755933687091,OOD-Far 1 ms
90,0.8700894713401794,0.9327858686447144,5.336805820465088,1.8844060897827148,0.028785835951566696,6.1336283683776855,1.884406328201294,0.03308376669883728,0.025345778092741966,0.0034400583244860172,0.029130082577466965,0.003953683655709028,OOD-Far 1 ms
91,1.0240650177001953,1.0119609832763672,5.648732662200928,1.3815587759017944,0.03046914003789425,5.515990257263184,1.3815587759017944,0.029753129929304123,0.026804359629750252,0.003664780408143997,0.026174470782279968,0.0035786598455160856,OOD-Far 1 ms
92,0.967894434928894,0.9838162660598755,5.3346686363220215,1.3906288146972656,0.030839363113045692,5.511621952056885,1.3906288146972656,0.03186231851577759,0.02696278505027294,0.003876577829942107,0.027857154607772827,0.00400516577064991,OOD-Far 1 ms
93,0.7856268882751465,0.8863559365272522,4.608421802520752,1.6603283882141113,0.028371576219797134,5.865918159484863,1.6603288650512695,0.03611329570412636,0.024903396144509315,0.0034681803081184626,0.03169875591993332,0.004414538852870464,OOD-Far 1 ms
94,1.0627117156982422,1.0308791399002075,5.913407802581787,1.4281843900680542,0.03366890549659729,5.564451217651367,1.4281843900680542,0.03168207034468651,0.029470855370163918,0.0041980501264333725,0.027731750160455704,0.0039503187872469425,OOD-Far 1 ms
95,1.0603842735290527,1.0297496318817139,5.850350856781006,1.3780940771102905,0.0361119769513607,5.51719856262207,1.3780940771102905,0.03405555710196495,0.031551461666822433,0.004560514353215694,0.029754742980003357,0.004300812724977732,OOD-Far 1 ms
96,1.259230136871338,1.1221542358398438,7.4405059814453125,1.6980828046798706,0.03889703378081322,5.908773899078369,1.6980828046798706,0.030889535322785378,0.03373335674405098,0.005163676105439663,0.026788873597979546,0.004100661259144545,OOD-Far 1 ms
97,0.9637558460235596,0.98171067237854,5.347455978393555,1.421553611755371,0.034481074661016464,5.548558712005615,1.421553611755371,0.03577781096100807,0.030173098668456078,0.004307975526899099,0.031307823956012726,0.004469986539334059,OOD-Far 1 ms
98,0.8987678289413452,0.9480336904525757,5.110205173492432,1.5074114799499512,0.02843780815601349,5.685790061950684,1.5074114799499512,0.03164088353514671,0.024994920939207077,0.0034428872168064117,0.02781020849943161,0.0038306748028844595,OOD-Far 1 ms
99,0.8067607879638672,0.898198664188385,4.771538257598877,1.7121272087097168,0.029298536479473114,5.914439678192139,1.712127685546875,0.03631626069545746,0.0256787221878767,0.003619813360273838,0.031829413026571274,0.004486848600208759,OOD-Far 1 ms
100,1.1484731435775757,1.0716683864593506,6.405961513519287,1.4454054832458496,0.03776594251394272,5.5778069496154785,1.4454050064086914,0.03288361057639122,0.03296922147274017,0.004796719644218683,0.028707003220915794,0.004176605958491564,OOD-Far 1 ms
101,0.870251476764679,0.9328727126121521,4.800146102905273,1.4078842401504517,0.030256403610110283,5.515814781188965,1.4078844785690308,0.034767426550388336,0.02652384527027607,0.0037325590383261442,0.03047836944460869,0.0042890580371022224,OOD-Far 1 ms
102,0.9822584986686707,0.9910895228385925,5.364384651184082,1.3408548831939697,0.03098415955901146,5.461275577545166,1.3408544063568115,0.0315437950193882,0.02723650075495243,0.0037476597353816032,0.027728445827960968,0.003815349657088518,OOD-Far 1 ms
103,1.220039963722229,1.1045541763305664,7.18795108795166,1.637397050857544,0.03310586139559746,5.891570091247559,1.6373969316482544,0.027135062962770462,0.02904031239449978,0.004065549001097679,0.023802755400538445,0.003332308027893305,OOD-Far 1 ms
104,1.3199560642242432,1.1488933563232422,7.299477577209473,1.4284776449203491,0.035629551857709885,5.530091762542725,1.4284776449203491,0.026992982253432274,0.03115113265812397,0.004478418733924627,0.023600127547979355,0.0033928544726222754,OOD-Far 1 ms
105,1.133401870727539,1.0646134614944458,6.521971225738525,1.5792690515518188,0.040129855275154114,5.754332542419434,1.5792690515518188,0.035406555980443954,0.03488020971417427,0.005249646492302418,0.0307747945189476,0.004631760995835066,OOD-Far 1 ms
106,0.8969855308532715,0.9470931887626648,4.727293491363525,1.1682442426681519,0.029258698225021362,5.270200252532959,1.1682438850402832,0.032618917524814606,0.025724371895194054,0.0035343258641660213,0.028678692877292633,0.003940226044505835,OOD-Far 1 ms
107,0.8211046457290649,0.9061482548713684,4.630427837371826,1.4813803434371948,0.0282109584659338,5.639266014099121,1.4813803434371948,0.03435732424259186,0.02477860078215599,0.003432357218116522,0.030177153646945953,0.004180170129984617,OOD-Far 1 ms
108,1.047311544418335,1.0233824253082275,6.303610324859619,1.7846375703811646,0.03438471257686615,6.018848896026611,1.7846375703811646,0.03283140808343887,0.030174393206834793,0.004210321232676506,0.028811287134885788,0.0040201228111982346,OOD-Far 1 ms
109,0.9613524079322815,0.9804857969284058,5.153660297393799,1.2750802040100098,0.034091766923666,5.360844135284424,1.2750802040100098,0.03546229749917984,0.02981499396264553,0.004276771564036608,0.031013594940304756,0.004448703024536371,OOD-Far 1 ms
110,1.1307919025421143,1.0633870363235474,6.020201206207275,1.2227805852890015,0.03386551886796951,5.323880195617676,1.2227802276611328,0.02994849905371666,0.029515136033296585,0.00435038423165679,0.02610129676759243,0.003847201354801655,OOD-Far 1 ms
111,0.8047202825546265,0.8970620036125183,4.4852399826049805,1.468416690826416,0.028832199051976204,5.573663711547852,1.468416452407837,0.035828847438097,0.025371888652443886,0.003460309701040387,0.03152883052825928,0.004300015512853861,OOD-Far 1 ms
112,1.0481607913970947,1.0237972736358643,6.026218891143799,1.563812255859375,0.0337078683078289,5.749325752258301,1.5638113021850586,0.03215906023979187,0.029477233067154884,0.004230634309351444,0.02812281623482704,0.00403624540194869,OOD-Far 1 ms
113,1.0688049793243408,1.0338302850723267,6.41221809387207,1.7627142667770386,0.03087713196873665,5.999427318572998,1.76271390914917,0.028889397159218788,0.027112146839499474,0.0037649848964065313,0.025366785004734993,0.003522611688822508,OOD-Far 1 ms
