delay_ns,seed,scope,regime,ng,metric,mean,median,q90,q95,q99,finite
130,20260921,partial_large,far1ms,32,nmse_omitted_db,2.232245925474167,2.2253178358078003,2.491325330734253,2.5703996777534486,2.7088451194763192,True
130,20260921,partial_large,far1ms,32,epistemic,55.288777436039595,5.52359676361084,68.224048614502,155.7298057556153,896.0236975097672,True
130,20260921,partial_large,far1ms,32,aleatoric,0.16175965751707555,0.15599359571933746,0.20288461893796922,0.22436413019895557,0.2815080359578134,True
130,20260921,full,target,4,nmse_omitted_db,-23.040990884399413,-23.04929256439209,-22.444552612304687,-22.268116855621336,-21.952250041961666,True
130,20260921,full,target,4,epistemic,0.002535907742008567,0.0024612152483314276,0.003117385902442038,0.003362669330090285,0.004048469145782292,True
130,20260921,full,target,4,aleatoric,0.017798667092621328,0.017629709094762802,0.019505242444574834,0.02023955211043358,0.021660483200103043,True
130,20260921,full,target,8,nmse_omitted_db,-20.73488497314453,-20.736398696899414,-20.182788467407228,-20.031871795654297,-19.743434295654296,True
130,20260921,full,target,8,epistemic,0.0043554497809614985,0.004238696303218603,0.00525194350630045,0.0056715583428740505,0.006742263515479865,True
130,20260921,full,target,8,aleatoric,0.03036359840631485,0.030130039900541306,0.03279215544462204,0.03376388642936945,0.03589117452502251,True
130,20260921,full,target,16,nmse_omitted_db,-18.10482301635742,-18.097281455993652,-17.54921360015869,-17.395327377319337,-17.116404190063477,True
130,20260921,full,target,16,epistemic,0.008657136794924736,0.008373551536351442,0.010587967000901699,0.011641983082517982,0.0142113521322608,True
130,20260921,full,target,16,aleatoric,0.05209425630569458,0.05174129828810692,0.056010089442133905,0.057466590963304046,0.06069563031196597,True
130,20260921,full,target,32,nmse_omitted_db,-15.01600956287384,-15.03540563583374,-14.313782787322998,-14.09390754699707,-13.671036729812622,True
130,20260921,full,target,32,epistemic,0.031368061969429255,0.028653557412326336,0.04342147670686246,0.05193754956126214,0.07197668418288246,True
130,20260921,full,target,32,aleatoric,0.10016444268077612,0.09927169233560562,0.10946804434061051,0.11353993713855744,0.1203334764391184,True
130,20260921,full,id20,4,nmse_omitted_db,-22.477616716766356,-22.492881774902344,-21.72239418029785,-21.489077377319337,-21.045843296051025,True
130,20260921,full,id20,4,epistemic,0.0018455480674980209,0.0016786304186098278,0.0025470948079600935,0.0029858259367756563,0.004433920965529983,True
130,20260921,full,id20,4,aleatoric,0.016841943254880608,0.016373086720705032,0.01995748355984688,0.0214045369066298,0.0249362008087337,True
130,20260921,full,id20,8,nmse_omitted_db,-20.35957329864502,-20.370473861694336,-19.658382415771484,-19.446804332733155,-19.04036533355713,True
130,20260921,full,id20,8,epistemic,0.0029649849067907783,0.002760482602752745,0.003836584067903459,0.004366863449104131,0.006247131088748576,True
130,20260921,full,id20,8,aleatoric,0.028414432106912135,0.02779245749115944,0.032344679534435275,0.03409812636673451,0.03847873724997045,True
130,20260921,full,id20,16,nmse_omitted_db,-17.964797791671753,-17.96135711669922,-17.304027938842772,-17.125692272186278,-16.798438034057618,True
130,20260921,full,id20,16,epistemic,0.005559759263787418,0.005137910367920995,0.007171697868034244,0.008301796950399877,0.012234292924404155,True
130,20260921,full,id20,16,aleatoric,0.04752088551074266,0.046682167798280716,0.05319580771028996,0.05580189637839795,0.0627747704088688,True
130,20260921,full,id20,32,nmse_omitted_db,-15.107791096687317,-15.107847213745117,-14.451307010650634,-14.265368175506591,-13.903298788070678,True
130,20260921,full,id20,32,epistemic,0.02017631815355271,0.016560634598135948,0.028966808877885344,0.03801671359688048,0.07472703419625763,True
130,20260921,full,id20,32,aleatoric,0.09269655035436153,0.0905567891895771,0.10672129765152931,0.11339910142123699,0.13107407048344616,True
130,20260921,full,id80,4,nmse_omitted_db,-23.38647903442383,-23.38613224029541,-22.815610122680663,-22.66369743347168,-22.371728553771973,True
130,20260921,full,id80,4,epistemic,0.0019034494827734306,0.0018276714836247265,0.002309316257014871,0.002554912038613111,0.003129571233876051,True
130,20260921,full,id80,4,aleatoric,0.016687218390218913,0.016425834968686104,0.018571712262928485,0.01948957024142146,0.021469091307371867,True
130,20260921,full,id80,8,nmse_omitted_db,-21.07276312713623,-21.073901176452637,-20.517620277404784,-20.383493423461914,-20.11093837738037,True
130,20260921,full,id80,8,epistemic,0.0033140967713668943,0.0032035739859566092,0.003951815888285637,0.004284901125356555,0.0051655501220375325,True
130,20260921,full,id80,8,aleatoric,0.028820755292102696,0.028482284396886826,0.031462743505835535,0.032628507167100904,0.03540482770651579,True
130,20260921,full,id80,16,nmse_omitted_db,-18.448091192626954,-18.44489574432373,-17.87704544067383,-17.742212772369385,-17.418660774230958,True
130,20260921,full,id80,16,epistemic,0.0066089841946959495,0.006367986556142569,0.007938288617879152,0.008676142245531085,0.010567204570397745,True
130,20260921,full,id80,16,aleatoric,0.04953985816091299,0.04906579852104187,0.05340761728584766,0.05518987458199263,0.05902964647859336,True
130,20260921,full,id80,32,nmse_omitted_db,-15.526740916061401,-15.521351337432861,-14.899936866760253,-14.725930404663085,-14.343773288726807,True
130,20260921,full,id80,32,epistemic,0.022354546037316323,0.020465131849050522,0.02951553724706174,0.03495519626885653,0.05188678916543725,True
130,20260921,full,id80,32,aleatoric,0.09498607702255249,0.09403777122497559,0.10396344363689422,0.10786191932857037,0.11791546665132048,True
130,20260921,full,far1ms,4,nmse_omitted_db,0.2640998121664859,0.2520556002855301,0.40781925320625306,0.4633325532078744,0.5946743530035022,True
130,20260921,full,far1ms,4,epistemic,0.005800426131067797,0.004683594452217221,0.00900928480550647,0.011806255811825395,0.023199269287288205,True
130,20260921,full,far1ms,4,aleatoric,0.01824985670223832,0.018076185137033463,0.020236593112349512,0.020965506508946418,0.022883783634752037,True
130,20260921,full,far1ms,8,nmse_omitted_db,0.599473614244163,0.5799855887889862,0.8547289311885836,0.9508759915828706,1.1547721457481388,True
